,index,degree_topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,weight_y_ignore,source_ignore,tfidf,ans1,ans12,textrank,ans1clean,ans12clean,weight_new,weight_new0,weight_new1,weight_new2,weight_new3,weight_new4
551,43,Business Studies,Master,Manufacturing,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0557290687884102," No, a Master of Business Studies degree does not typically teach Manufacturing.", Maybe,0.0487438595966168,no,maybe,0.5,1.0,0.5,0.25,0.5,0.25
552,44,Business Studies,Master,Operations Management,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0685991220443348, Yes, Yes,0.1405177020860367,yes,yes,4.0,2.0,1.0,2.0,4.0,2.0
553,45,Business Studies,Master,Strategies of Pricing,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0734850263368527, Yes, Yes,,yes,yes,4.0,2.0,1.0,1.0,2.0,1.0
554,46,Business Studies,Master,Supply Chain Management,1.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0865751396339422, Yes, Yes,0.1385618540896204,yes,yes,4.0,2.0,1.0,2.0,4.0,2.0
555,47,Business Studies,Master,Stock Control,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0846699568140591, No., Maybe,0.0883995698933925,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
556,48,Business Studies,Master,Risk Reduction,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0909689829987477," No. A Master of Business Studies degree does not typically teach risk reduction. However, some courses within the degree may cover topics related to risk management and risk reduction.", Yes,0.0715651646205549,no,yes,2.0,1.0,0.5,0.5,1.0,0.5
557,49,Business Studies,Master,Conceptual Models,0.0,201.0,1.0,Business Studies (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0694929518551493, Yes, Yes,0.0775835668417632,yes,yes,4.0,2.0,1.0,1.0,2.0,1.0
558,0,Archaeology Research,Master,Innovation,1.0,114.0,5.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0478576350371468," No. Master's degrees in Archaeology typically focus on research and analysis of archaeological artifacts and sites, rather than teaching innovation.", Maybe,0.0464519349990982,no,maybe,2.5,1.0,0.5,0.25,0.5,0.25
559,1,Archaeology Research,Master,Data Analysis,1.0,114.0,5.0,Archaeology: MSc Archaeological Science (Master 2022-2023) - Prospectus - Universiteit Leiden,0.051891133411282, No, Maybe,0.0682001496321514,no,maybe,2.5,1.0,0.5,0.5,1.0,0.5
560,2,Archaeology Research,Master,Mentoring,0.0,114.0,4.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0622559730937724, Yes. Many master's degree programs in archaeology include courses in mentoring and research methods., Maybe,0.0464519349990982,yes,maybe,8.0,8.0,4.0,2.0,4.0,2.0
561,3,Archaeology Research,Master,Academic Standards,1.0,114.0,3.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0991779480554402, No, Yes,0.0739355358363653,no,yes,6.0,1.0,0.5,0.5,1.0,0.5
562,4,Archaeology Research,Master,Python (Programming Language),0.0,114.0,3.0,Archaeology: MSc Archaeological Science (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0631652908307953, No, Maybe,,no,maybe,1.5,1.0,0.5,0.5,1.0,0.5
563,5,Archaeology Research,Master,Quantitative Research,0.0,114.0,3.0,Archaeology: MSc Archaeological Science (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0757734142932983, No, Maybe,0.0842429199312065,no,maybe,1.5,1.0,0.5,0.5,1.0,0.5
564,6,Archaeology Research,Master,Multidisciplinary Approach,1.0,114.0,3.0,Archaeology: MSc Archaeological Science (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0577199245536416, Yes, Yes,0.0739355358363653,yes,yes,12.0,6.0,3.0,3.0,6.0,3.0
565,7,Archaeology Research,Master,Peer Review,1.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0750597962967634, Yes, Yes,0.0739355358363653,yes,yes,8.0,4.0,2.0,2.0,4.0,2.0
566,8,Archaeology Research,Master,Scientific Studies,1.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0541472496091241," No. Master's degrees in Archaeology typically focus on the study of the material remains of past cultures, including artifacts, architecture, and other physical evidence. They do not typically include scientific studies.", Yes,0.1017726965191849,no,yes,4.0,1.0,0.5,1.0,2.0,1.0
567,9,Archaeology Research,Master,Consulting,0.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0531581514472682," No, a Master's degree in Archaeology Research does not typically teach consulting.", Maybe,0.0464519349990982,no,maybe,1.0,1.0,0.5,0.25,0.5,0.25
568,10,Archaeology Research,Master,Event Management,0.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1114479996357031, No, No,0.0934198889833471,no,no,1.0,1.0,1.0,1.0,1.0,1.0
569,11,Archaeology Research,Master,Feedback Management,0.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0780295304911403, No, Maybe,0.0934198889833471,no,maybe,1.0,1.0,0.5,0.5,1.0,0.5
570,12,Archaeology Research,Master,Case Studies,0.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0584922031442433, Yes, Yes,0.1017726965191849,yes,yes,8.0,4.0,2.0,4.0,8.0,4.0
571,13,Archaeology Research,Master,Scheduling,0.0,114.0,2.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0641049246828951, No, Maybe,0.0464519349990982,no,maybe,1.0,1.0,0.5,0.25,0.5,0.25
572,14,Archaeology Research,Master,Dynamical Systems,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0804820684265574, No, Maybe,0.0739355358363653,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
573,15,Archaeology Research,Master,Raw Materials,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0650769660180425," No, a Master's degree in Archaeology Research does not typically teach Raw Materials.", Maybe,0.0739355358363653,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
574,16,Archaeology Research,Master,Construction,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0525175237511908, No, Maybe,0.0464519349990982,no,maybe,0.5,1.0,0.5,0.25,0.5,0.25
575,17,Archaeology Research,Master,Conceptual Models,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.089458134353389, No, Maybe,0.0739355358363653,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
576,18,Archaeology Research,Master,Academic Writing,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0581034189765245, Yes, Yes,0.0739355358363653,yes,yes,4.0,2.0,1.0,1.0,2.0,1.0
577,19,Archaeology Research,Master,Blended Learning,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1171041851849344, No, Maybe,0.0739355358363653,no,maybe,0.5,1.0,1.0,1.0,1.0,1.0
578,20,Archaeology Research,Master,Biology,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0506786279614169, No, Maybe,0.0464519349990982,no,maybe,0.5,1.0,0.5,0.25,0.5,0.25
579,21,Archaeology Research,Master,Cognition Processing,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0861382539757887, No, Maybe,0.0739355358363653,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
580,22,Archaeology Research,Master,Cognitive Science,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1027058471283087, No, Maybe,0.0739355358363653,no,maybe,0.5,1.0,1.0,1.0,1.0,1.0
581,23,Archaeology Research,Master,Elearning,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1008867382156378, No. Master's degrees in Archaeology Research typically focus on traditional classroom instruction., Maybe,0.0464519349990982,no,maybe,0.5,1.0,1.0,0.5,0.5,0.5
582,24,Archaeology Research,Master,Design Methods,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0841240826564139, No, Maybe,0.0739355358363653,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
583,25,Archaeology Research,Master,Project Planning,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0765055698802912, No, Maybe,0.0739355358363653,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
584,26,Archaeology Research,Master,Laboratory Techniques,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0841240826564139, No, Yes,0.0739355358363653,no,yes,2.0,1.0,0.5,0.5,1.0,0.5
585,27,Archaeology Research,Master,Writing of Grant Proposals,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1336717783374545, Yes, Maybe,,yes,maybe,2.0,2.0,2.0,2.0,2.0,2.0
586,28,Archaeology Research,Master,Editing,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0711204095468732," No. Master's degrees in Archaeology Research typically focus on research methods, archaeological theory, and fieldwork. Editing is not typically part of the curriculum.", Maybe,0.0464519349990982,no,maybe,0.5,1.0,0.5,0.25,0.5,0.25
587,29,Archaeology Research,Master,Geography,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0693396234209019, No, Maybe,0.0464519349990982,no,maybe,0.5,1.0,0.5,0.25,0.5,0.25
588,30,Archaeology Research,Master,Research and Development,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0841240826564139," No. Master's degrees in Archaeology typically focus on the study of the past, rather than research and development.", Yes.,,no,yes,2.0,1.0,0.5,0.5,1.0,0.5
589,31,Archaeology Research,Master,Climate Change,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0641049246828951," No. Master's degrees in Archaeology typically focus on the study of past cultures and civilizations, and do not typically include courses on climate change.", Maybe,0.0739355358363653,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
590,32,Archaeology Research,Master,Scientific Literature,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0573415778625374, No, Yes,0.0739355358363653,no,yes,2.0,1.0,0.5,0.5,1.0,0.5
591,33,Archaeology Research,Master,Knowledge of Vocabularies,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0851131808182698," No. Master's degrees in Archaeology typically focus on research methods, theories, and techniques, rather than on knowledge of specific vocabularies.", Maybe,,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
592,34,Archaeology Research,Master,Prehistory,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0906577368937702, Yes, Yes,0.0464519349990982,yes,yes,4.0,2.0,1.0,0.5,1.0,0.5
593,35,Archaeology Research,Master,Community Management,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1336717783374545, No, Maybe,0.0934198889833471,no,maybe,0.5,1.0,1.0,1.0,1.0,1.0
594,36,Archaeology Research,Master,Environmental Protection,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0765055698802912, No, Maybe,0.0739355358363653,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
595,37,Archaeology Research,Master,Sustainability,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0609447410796604, No, Maybe,0.0464519349990982,no,maybe,0.5,1.0,0.5,0.25,0.5,0.25
596,38,Archaeology Research,Master,Museum Studies,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1141344509905575, Yes, Yes,0.1017726965191849,yes,yes,4.0,2.0,2.0,4.0,4.0,4.0
597,39,Archaeology Research,Master,Economy,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0383736922117562, No, Maybe,0.0464519349990982,no,maybe,0.5,1.0,0.5,0.25,0.5,0.25
598,40,Archaeology Research,Master,Microsoft PowerPoint,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0736845769560211, No, No,0.0739355358363653,no,no,1.0,1.0,0.5,0.5,1.0,0.5
599,41,Archaeology Research,Master,Administrative Operations,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0531581514472682, No, Maybe,0.0739355358363653,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
600,42,Archaeology Research,Master,Food Production,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1285327890471831, No, Maybe,0.0739355358363653,no,maybe,0.5,1.0,1.0,1.0,1.0,1.0
601,43,Archaeology Research,Master,Social Engineering,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1336717783374545, No, No,0.0739355358363653,no,no,1.0,1.0,1.0,1.0,1.0,1.0
602,44,Archaeology Research,Master,Data Collection,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0544848153836248, No, Maybe,0.0682001496321514,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
603,45,Archaeology Research,Master,Field Research,1.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0622559730937724, Yes, Yes,0.0842429199312065,yes,yes,4.0,2.0,1.0,1.0,2.0,1.0
604,46,Archaeology Research,Master,Simulations,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0555224689498664, No, Maybe,0.0464519349990982,no,maybe,0.5,1.0,0.5,0.25,0.5,0.25
605,47,Archaeology Research,Master,Knowledge of Socioeconomics,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0960428972271882, No, Maybe,,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
606,48,Archaeology Research,Master,Independent Studies,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0666009266288916, No. Master's degrees in Archaeology typically do not include Independent Studies courses., Maybe,0.1017726965191849,no,maybe,0.5,1.0,0.5,1.0,2.0,1.0
607,49,Archaeology Research,Master,Target Market Selection,0.0,114.0,1.0,Archaeology: Research Master (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0796406207085432, No, Maybe,0.0905034818407357,no,maybe,0.5,1.0,0.5,0.5,1.0,0.5
608,0,English Language Culture,Bachelor,Linguistics,1.0,66.0,18.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0991938663863835, Yes, Yes.,0.0484277247116591,yes,yes,72.0,36.0,18.0,9.0,18.0,9.0
609,1,English Language Culture,Bachelor,Language Development,1.0,66.0,10.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1230168175018147, No. A Bachelor of English Language and Culture degree does not typically teach language development., Yes.,0.087573343769336,no,yes,20.0,1.0,1.0,1.0,1.0,1.0
610,2,English Language Culture,Bachelor,Knowledge of Vocabularies,1.0,66.0,8.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1037832406608336, Yes., Yes.,,yes,yes,32.0,16.0,16.0,16.0,16.0,16.0
611,3,English Language Culture,Master,Biology,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0617952729708298, No, No.,,no,no,1.0,1.0,0.5,0.5,1.0,0.5
612,4,English Language Culture,Master,Business Economics,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1391704913500603, No, Maybe,0.0770803362595262,no,maybe,3.5,1.0,1.0,1.0,1.0,1.0
613,5,English Language Culture,Master,Economy,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0467911796453809, No. A Master of English Language and Culture degree does not typically teach Economy., Maybe,0.0484277247116591,no,maybe,3.5,1.0,0.5,0.25,0.5,0.25
614,6,English Language Culture,Master,Mathematics Education,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1567271866736366, No., No,0.0823593541513175,no,no,1.0,1.0,1.0,1.0,1.0,1.0
615,7,English Language Culture,Master,Physics,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0718034969633156, No, No.,0.0484277247116591,no,no,1.0,1.0,0.5,0.25,0.5,0.25
616,8,English Language Culture,Master,Religious Studies,0.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1002850454449433, No., Maybe,0.0973934675877303,no,maybe,3.5,1.0,1.0,1.0,1.0,1.0
617,9,English Language Culture,Master,Social Sciences,1.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0664363692316154, No, Maybe,0.0711009909576616,no,maybe,3.5,1.0,0.5,0.5,1.0,0.5
618,10,English Language Culture,Master,Art History,1.0,66.0,7.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1050331694401244, No, Maybe,0.0770803362595262,no,maybe,3.5,1.0,1.0,1.0,1.0,1.0
619,11,English Language Culture,Bachelor,Phonetics,1.0,66.0,6.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1706627197326771, Yes, Yes,0.0484277247116591,yes,yes,24.0,12.0,12.0,6.0,6.0,6.0
620,12,English Language Culture,Bachelor,Morphology,1.0,66.0,6.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1050331694401244, No., Yes.,0.0484277247116591,no,yes,12.0,1.0,1.0,0.5,0.5,0.5
621,13,English Language Culture,Bachelor,Independent Studies,0.0,66.0,6.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.0812102183246932, No. Bachelor English Language Culture degrees typically do not include Independent Studies as part of the curriculum., Maybe,0.0973934675877303,no,maybe,3.0,1.0,0.5,0.5,1.0,0.5
622,14,English Language Culture,Bachelor,Secondary Source,0.0,66.0,5.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1105440266167689, Yes, Maybe,0.0770803362595262,yes,maybe,10.0,10.0,10.0,10.0,10.0,10.0
623,15,English Language Culture,Master,Academic Writing,1.0,66.0,4.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.0708487340842454, Yes, Yes.,0.0770803362595262,yes,yes,16.0,8.0,4.0,4.0,8.0,4.0
624,16,English Language Culture,Master,Cinematography,0.0,66.0,4.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1358947516255661, No, No,0.0484277247116591,no,no,1.0,1.0,1.0,0.5,0.5,0.5
625,17,English Language Culture,Master,Design Research,0.0,66.0,4.0,Language and Culture Education: English (Master 2022-2023) - Prospectus - Universiteit Leiden,0.1105440266167689, No., Maybe,0.0878261514773473,no,maybe,2.0,1.0,1.0,1.0,1.0,1.0
626,18,English Language Culture,Bachelor,Punctuation,0.0,66.0,4.0,English Language and Culture (part-time) (Bachelor 2022-2023) - Prospectus - Universiteit Leiden,0.1805501377890678, No., Yes.,0.0484277247116591,no,yes,8.0,1.0,1.0,0.5,0.5,0.5
